fetched_at,data_timestamp,datetime,datetime_ph,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-09-26T08:37:01.896554+07:00,1790269200,2026-09-24T17:00:00+00:00,2026-09-25T00:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.7,29.73,,,1012,88,,,10000,2.57,170,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790272800,2026-09-24T18:00:00+00:00,2026-09-25T01:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.14,26.14,,,1011,89,,,10000,3.09,210,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790276400,2026-09-24T19:00:00+00:00,2026-09-25T02:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,24.44,25.37,,,1011,93,,,10000,1.78,134,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790280000,2026-09-24T20:00:00+00:00,2026-09-25T03:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,24.39,25.31,,,1011,93,,,10000,1.7,129,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790283600,2026-09-24T21:00:00+00:00,2026-09-25T04:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.14,26.14,,,1010,90,,,10000,2.06,190,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790287200,2026-09-24T22:00:00+00:00,2026-09-25T05:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.14,26.14,,,1011,90,,,10000,1.54,230,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790290800,2026-09-24T23:00:00+00:00,2026-09-25T06:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,24.42,25.35,,,1012,93,,,10000,1.9,134,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790294400,2026-09-25T00:00:00+00:00,2026-09-25T07:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.25,31.1,,,1012,87,,,10000,1.54,170,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790298000,2026-09-25T01:00:00+00:00,2026-09-25T08:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.2,26.2,,,1013,87,,,10000,2.18,145,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790301600,2026-09-25T02:00:00+00:00,2026-09-25T09:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,30.03,37.03,,,1013,80,,,10000,4.63,190,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790305200,2026-09-25T03:00:00+00:00,2026-09-25T10:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,30.59,37.59,,,1012,75,,,10000,4.63,220,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790308800,2026-09-25T04:00:00+00:00,2026-09-25T11:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,29.47,35.12,,,1012,76,,,10000,6.17,200,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790312400,2026-09-25T05:00:00+00:00,2026-09-25T12:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,31.7,38.7,,,1011,71,,,10000,6.17,220,100,1790289711,1790333252,,
2026-09-26T08:37:01.896554+07:00,1790316000,2026-09-25T06:00:00+00:00,2026-09-25T13:00:00+07:00,10.859,106.7888,Asia/Ho_Chi_Minh,500,Rain,light rain,30.74,35.81,,,1010,66,,,9174,3.69,169,95,1790289711,1790333252,0.65,
