fetched_at,data_timestamp,datetime,datetime_ph,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-09-18T08:36:29.485739+07:00,1789578000,2026-09-16T17:00:00+00:00,2026-09-17T00:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,500,Rain,light rain,26.64,26.64,,,1011,84,,,10000,2.24,259,86,1789598550,1789642377,0.15,
2026-09-18T08:36:29.485739+07:00,1789581600,2026-09-16T18:00:00+00:00,2026-09-17T01:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,500,Rain,light rain,28.36,34.12,,,1011,86,,,10000,1.54,310,93,1789598550,1789642377,0.12,
2026-09-18T08:36:29.485739+07:00,1789585200,2026-09-16T19:00:00+00:00,2026-09-17T02:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,28.36,34.12,,,1010,86,,,10000,1.54,0,96,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789588800,2026-09-16T20:00:00+00:00,2026-09-17T03:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.81,32.52,,,1009,86,,,10000,1.03,0,98,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789592400,2026-09-16T21:00:00+00:00,2026-09-17T04:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.25,31.1,,,1009,87,,,10000,1.54,20,99,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789596000,2026-09-16T22:00:00+00:00,2026-09-17T05:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.25,31.22,,,1010,88,,,10000,1.54,30,98,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789599600,2026-09-16T23:00:00+00:00,2026-09-17T06:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.25,31.1,,,1010,87,,,10000,1.54,20,98,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789603200,2026-09-17T00:00:00+00:00,2026-09-17T07:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.18,30.25,,,1011,81,,,10000,1.51,317,100,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789606800,2026-09-17T01:00:00+00:00,2026-09-17T08:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,29.47,36.33,,,1011,81,,,10000,1.03,0,100,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789610400,2026-09-17T02:00:00+00:00,2026-09-17T09:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,30.59,37.59,,,1011,75,,,10000,2.06,280,100,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789614000,2026-09-17T03:00:00+00:00,2026-09-17T10:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,31.7,38.7,,,1011,69,,,10000,4.12,270,100,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789617600,2026-09-17T04:00:00+00:00,2026-09-17T11:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,32.75,37.56,,,1011,56,,,10000,2.66,301,100,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789621200,2026-09-17T05:00:00+00:00,2026-09-17T12:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,33.36,40.36,,,1009,65,,,10000,4.63,290,100,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789624800,2026-09-17T06:00:00+00:00,2026-09-17T13:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,33.93,38.58,,,1008,51,,,10000,2.43,285,100,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789628400,2026-09-17T07:00:00+00:00,2026-09-17T14:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,33.92,40.92,,,1007,64,,,10000,4.63,270,100,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789632000,2026-09-17T08:00:00+00:00,2026-09-17T15:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,34.47,41.47,,,1007,63,,,10000,4.63,260,98,1789598550,1789642377,,
2026-09-18T08:36:29.485739+07:00,1789635600,2026-09-17T09:00:00+00:00,2026-09-17T16:00:00+07:00,10.8327,106.7639,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,34.47,41.47,,,1006,62,,,10000,5.14,250,98,1789598550,1789642377,,
